Model,DPO4034B,,,
Firmware Version,1.26,,,
,,,,
Waveform Type,Analog,Analog,Analog,Analog
Point Format,Y,,,
Horizontal Units,s,,,
Horizontal Scale,20,,,
Horizontal Delay,0,0,0,0
Sample Interval,0.02,,,
Record Length,10000,,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,50,50,10,10
Vertical Units,V,V,A,A
Vertical Offset,0,0,0,0
Vertical Scale,25,25,2,2
Vertical Position,0,0,0,0
Label,,,,
TIME,CH1,CH2,CH3,CH4
-6.14E+01,-27,7,-0.32,-1.12
-6.14E+01,-24,-3,-1.12,-0.56
-6.14E+01,-15,-15,-1.52,0.08
-6.13E+01,-4,-23,-1.76,0.56
-6.13E+01,7,-25,-1.68,1.2
-6.13E+01,13,-23,-1.2,1.2
-6.13E+01,15,-19,-0.8,1.28
-6.13E+01,16,-12,-0.4,1.04
-6.12E+01,12,-7,-0.08,0.64
-6.12E+01,9,-5,-0.08,0.48
-6.12E+01,8,-2,0,0.32
-6.12E+01,3,-1,0,0.24
-6.12E+01,1,-1,0,0
-6.11E+01,0,0,0,0.08
-6.11E+01,-1,0,-0.08,-0.08
-6.11E+01,-2,0,-0.08,-0.08
-6.11E+01,-2,0,-0.08,-0.08
-6.11E+01,-3,0,-0.08,-0.16
-6.10E+01,-3,1,-0.08,-0.16
-6.10E+01,-2,2,0,-0.08
-6.10E+01,-2,1,0,-0.08
-6.10E+01,0,1,0,0
-6.10E+01,1,0,-0.08,0
-6.09E+01,2,-1,-0.08,0.08
-6.09E+01,2,-2,-0.08,0.16
-6.09E+01,4,-2,0,0.24
-6.09E+01,6,-2,0,0.24
-6.09E+01,6,-2,0,0.32
-6.08E+01,8,-2,0.08,0.32
-6.08E+01,8,-1,0.16,0.24
-6.08E+01,6,0,0.08,0.16
-6.08E+01,5,1,0.16,0.16
-6.08E+01,4,2,0.16,0
-6.07E+01,4,2,0.24,0
-6.07E+01,4,2,0.24,0.08
-6.07E+01,3,2,0.24,0
-6.07E+01,2,2,0.24,0
-6.07E+01,2,2,0.16,0
-6.06E+01,1,2,0.24,-0.08
-6.06E+01,1,3,0.08,0
-6.06E+01,1,2,0.24,0
-6.06E+01,0,3,0.16,-0.08
-6.06E+01,0,3,0.24,-0.08
-6.05E+01,0,3,0.24,-0.16
-6.05E+01,0,2,0.16,-0.08
-6.05E+01,0,4,0.16,-0.16
-6.05E+01,0,2,0.16,-0.08
-6.05E+01,0,1,0,-0.08
-6.04E+01,0,1,0,0
-6.04E+01,0,0,0,0
-6.04E+01,0,-1,0,0
-6.04E+01,0,-1,-0.08,0.08
-6.04E+01,1,-2,-0.16,0.08
-6.03E+01,0,-4,-0.32,0.16
-6.03E+01,0,-6,-0.56,0.16
-6.03E+01,-2,-8,-0.72,0.16
-6.03E+01,-6,-10,-0.88,0.16
-6.03E+01,-11,-8,-0.88,0
-6.02E+01,-16,-4,-0.88,-0.32
-6.02E+01,-21,2,-0.48,-0.8
-6.02E+01,-24,9,-0.08,-1.2
-6.02E+01,-23,17,0.24,-1.36
-6.02E+01,-21,21,0.88,-1.44
-6.01E+01,-14,23,1.04,-1.28
-6.01E+01,-8,22,1.2,-0.96
-6.01E+01,-2,18,1.12,-0.64
-6.01E+01,2,10,0.88,-0.24
-6.01E+01,4,6,0.56,-0.08
-6.00E+01,2,3,0.16,0
-6.00E+01,0,0,-0.08,0
-6.00E+01,-1,-2,-0.08,0
-6.00E+01,-3,-4,-0.4,0.08
-6.00E+01,-2,-10,-0.88,0.24
-5.99E+01,0,-19,-1.36,0.72
-5.99E+01,10,-28,-1.6,1.36
-5.99E+01,24,-34,-1.52,2
-5.99E+01,37,-27,-0.64,2.24
-5.99E+01,40,-11,0.56,1.76
-5.98E+01,30,12,1.92,0.48
-5.98E+01,8,31,2.48,-0.8
-5.98E+01,-16,42,2.4,-2
-5.98E+01,-30,35,1.36,-2.4
-5.98E+01,-35,20,0.24,-1.92
-5.97E+01,-29,6,-0.48,-1.2
-5.97E+01,-19,-4,-0.96,-0.48
-5.97E+01,-10,-6,-0.8,-0.08
-5.97E+01,-4,-6,-0.56,0
-5.97E+01,-1,-1,-0.08,0
-5.96E+01,1,1,0.08,0
-5.96E+01,3,5,0.4,-0.08
-5.96E+01,9,6,0.88,0
-5.96E+01,19,4,0.96,0.48
-5.96E+01,33,-9,0.4,1.44
-5.95E+01,38,-25,-0.56,2.32
-5.95E+01,30,-42,-2.08,2.56
-5.95E+01,8,-42,-2.72,1.68
-5.95E+01,-19,-25,-2.64,0.24
-5.95E+01,-40,1,-1.36,-1.36
-5.94E+01,-46,27,0.24,-2.48
-5.94E+01,-33,43,1.92,-2.64
-5.94E+01,-10,42,2.72,-1.84
-5.94E+01,16,27,2.56,-0.32
-5.94E+01,33,2,1.36,0.96
-5.93E+01,31,-14,0.08,1.6
-5.93E+01,20,-15,-0.32,1.2
-5.93E+01,9,-9,-0.32,0.64
-5.93E+01,1,-1,-0.08,0.08
-5.93E+01,-3,4,0.08,-0.32
-5.92E+01,-11,9,0.16,-0.64
-5.92E+01,-20,12,0.08,-1.2
-5.92E+01,-31,10,-0.32,-1.36
-5.92E+01,-30,-6,-1.52,-0.8
-5.92E+01,-15,-28,-2.64,0.4
-5.91E+01,15,-49,-3.04,2.16
-5.91E+01,43,-47,-1.76,3.12
-5.91E+01,53,-20,0.24,2.48
-5.91E+01,35,17,2.48,0.56
-5.91E+01,3,42,3.04,-1.36
-5.90E+01,-28,46,2.32,-2.64
-5.90E+01,-41,33,0.8,-2.56
-5.90E+01,-36,12,-0.4,-1.6
-5.90E+01,-23,-3,-1.12,-0.64
-5.90E+01,-12,-8,-1.12,0
-5.89E+01,-3,-8,-0.8,0.08
-5.89E+01,-1,-3,-0.24,0.08
-5.89E+01,0,1,0.16,-0.08
-5.89E+01,2,6,0.48,-0.08
-5.89E+01,7,9,0.96,0
-5.88E+01,18,8,1.2,0.32
-5.88E+01,36,-8,0.72,1.36
-5.88E+01,43,-27,-0.48,2.4
-5.88E+01,32,-45,-2,2.64
-5.88E+01,7,-43,-2.72,1.76
-5.87E+01,-20,-26,-2.64,0.24
-5.87E+01,-41,0,-1.36,-1.28
-5.87E+01,-45,27,0.32,-2.48
-5.87E+01,-35,44,1.84,-2.72
-5.87E+01,-10,42,2.56,-1.92
-5.86E+01,17,28,2.64,-0.32
-5.86E+01,37,2,1.44,1.12
-5.86E+01,45,-24,-0.16,2.4
-5.86E+01,36,-43,-1.76,2.64
-5.86E+01,15,-44,-2.64,2
-5.85E+01,-13,-31,-2.64,0.56
-5.85E+01,-22,-7,-1.36,-0.48
-5.85E+01,-9,1,-0.24,-0.24
-5.85E+01,7,-1,0.16,0.24
-5.85E+01,15,2,0.64,0.48
-5.84E+01,17,14,1.52,0
-5.84E+01,2,33,2.56,-1.04
-5.84E+01,-26,49,2.64,-2.64
-5.84E+01,-55,40,0.88,-3.36
-5.84E+01,-53,1,-1.68,-1.84
-5.83E+01,-14,-47,-3.84,1.12
-5.83E+01,42,-66,-3.28,3.84
-5.83E+01,69,-32,0,3.44
-5.83E+01,40,29,3.36,0.32
-5.83E+01,-20,67,4,-3.04
-5.82E+01,-59,49,1.36,-3.84
-5.82E+01,-53,5,-1.44,-2
-5.82E+01,-19,-35,-3.2,0.48
-5.82E+01,19,-51,-3.04,2.4
-5.82E+01,38,-39,-1.44,2.56
-5.81E+01,38,-18,0,2
-5.81E+01,29,-3,0.72,0.96
-5.81E+01,17,7,1.12,0.32
-5.81E+01,7,10,0.88,-0.08
-5.81E+01,3,7,0.56,-0.16
-5.80E+01,1,4,0.24,-0.08
-5.80E+01,0,-1,-0.08,0
-5.80E+01,-1,-4,-0.16,0.08
-5.80E+01,-2,-6,-0.48,0.16
-5.80E+01,-6,-8,-0.96,0.08
-5.79E+01,-13,-9,-1.12,-0.08
-5.79E+01,-23,-3,-1.04,-0.64
-5.79E+01,-32,11,-0.32,-1.52
-5.79E+01,-35,25,0.48,-2.08
-5.79E+01,-27,39,1.84,-2.32
-5.78E+01,-9,40,2.4,-1.76
-5.78E+01,17,27,2.56,-0.4
-5.78E+01,37,3,1.44,1.2
-5.78E+01,47,-25,-0.08,2.4
-5.78E+01,35,-42,-1.76,2.72
-5.77E+01,13,-44,-2.72,2
-5.77E+01,-16,-30,-2.8,0.56
-5.77E+01,-36,-5,-1.68,-1.04
-5.77E+01,-46,23,-0.08,-2.4
-5.77E+01,-37,42,1.76,-2.72
-5.76E+01,-14,46,2.72,-2.08
-5.76E+01,14,31,2.72,-0.56
-5.76E+01,35,5,1.68,0.96
-5.76E+01,47,-22,0,2.4
-5.76E+01,38,-42,-1.6,2.72
-5.75E+01,15,-44,-2.64,2.08
-5.75E+01,-12,-30,-2.64,0.64
-5.75E+01,-24,-9,-1.44,-0.4
-5.75E+01,-23,2,-0.64,-0.88
-5.75E+01,-14,6,-0.08,-0.64
-5.74E+01,-8,4,0,-0.4
-5.74E+01,-3,2,-0.08,-0.16
-5.74E+01,-1,0,0,0
-5.74E+01,2,-1,-0.08,0.08
-5.74E+01,5,-3,-0.08,0.24
-5.73E+01,9,-5,0,0.48
-5.73E+01,15,-5,0.08,0.64
-5.73E+01,17,-3,0.4,0.72
-5.73E+01,17,3,0.88,0.4
-5.73E+01,13,11,1.2,0.08
-5.72E+01,5,21,1.68,-0.56
-5.72E+01,-7,30,1.84,-1.36
-5.72E+01,-21,33,1.6,-1.92
-5.72E+01,-34,29,0.72,-2.24
-5.72E+01,-40,15,-0.24,-1.84
-5.71E+01,-33,-7,-1.6,-0.88
-5.71E+01,-14,-29,-2.72,0.48
-5.71E+01,15,-49,-2.96,2.24
-5.71E+01,42,-45,-1.84,3.04
-5.71E+01,54,-21,0.32,2.56
-5.70E+01,37,18,2.64,0.56
-5.70E+01,-3,50,3.44,-1.92
-5.70E+01,-45,56,2.4,-3.6
-5.70E+01,-62,24,-0.24,-2.96
-5.70E+01,-38,-24,-3.04,-0.4
-5.69E+01,12,-59,-3.76,2.48
-5.69E+01,50,-52,-2,3.6
-5.69E+01,56,-17,0.56,2.48
-5.69E+01,31,22,2.56,0.16
-5.69E+01,-4,42,2.96,-1.68
-5.68E+01,-27,41,1.92,-2.4
-5.68E+01,-32,26,0.64,-2.08
-5.68E+01,-25,11,-0.08,-1.28
-5.68E+01,-15,3,-0.24,-0.64
-5.68E+01,-6,0,-0.16,-0.16
-5.67E+01,2,0,0,0
-5.67E+01,9,-2,0.16,0.32
-5.67E+01,21,-7,0.16,0.88
-5.67E+01,34,-21,-0.4,1.76
-5.67E+01,32,-43,-1.76,2.56
-5.66E+01,11,-44,-2.72,1.92
-5.66E+01,-18,-30,-2.8,0.4
-5.66E+01,-39,-2,-1.6,-1.2
-5.66E+01,-47,26,0.16,-2.48
-5.66E+01,-35,45,1.84,-2.64
-5.65E+01,-12,45,2.64,-1.92
-5.65E+01,17,28,2.64,-0.32
-5.65E+01,39,0,1.44,1.28
-5.65E+01,47,-27,-0.24,2.48
-5.65E+01,35,-45,-1.92,2.8
-5.64E+01,11,-44,-2.88,1.92
-5.64E+01,-18,-28,-2.64,0.32
-5.64E+01,-39,-2,-1.44,-1.28
-5.64E+01,-46,26,0.16,-2.48
-5.64E+01,-34,45,1.92,-2.72
-5.63E+01,-10,44,2.72,-1.84
-5.63E+01,18,28,2.64,-0.32
-5.63E+01,39,0,1.36,1.28
-5.63E+01,47,-27,-0.24,2.48
-5.63E+01,34,-46,-2,2.72
-5.62E+01,9,-43,-2.8,1.84
-5.62E+01,-20,-28,-2.64,0.24
-5.62E+01,-37,0,-1.36,-1.2
-5.62E+01,-13,5,-0.08,-0.48
-5.62E+01,23,-8,0.24,1.12
-5.61E+01,35,9,1.92,0.88
-5.61E+01,6,47,3.6,-1.36
-5.61E+01,-43,62,2.96,-3.68
-5.61E+01,-64,30,-0.08,-3.28
-5.61E+01,-40,-23,-3.04,-0.56
-5.60E+01,9,-57,-3.68,2.32
-5.60E+01,47,-53,-2.16,3.52
-5.60E+01,55,-19,0.48,2.56
-5.60E+01,33,18,2.48,0.48
-5.60E+01,0,42,2.88,-1.44
-5.59E+01,-26,44,2.24,-2.48
-5.59E+01,-39,31,0.8,-2.4
-5.59E+01,-36,12,-0.4,-1.68
-5.59E+01,-25,-4,-1.28,-0.64
-5.59E+01,-13,-14,-1.52,0
-5.58E+01,-5,-20,-1.6,0.4
-5.58E+01,3,-21,-1.28,0.8
-5.58E+01,7,-17,-1.04,0.8
-5.58E+01,9,-14,-0.72,0.8
-5.58E+01,9,-11,-0.48,0.72
-5.57E+01,7,-8,-0.32,0.48
-5.57E+01,5,-4,-0.16,0.24
-5.57E+01,2,-1,0,0.08
-5.57E+01,0,0,-0.08,0
-5.57E+01,-1,0,0,0
-5.56E+01,-2,1,0,-0.08
-5.56E+01,-2,1,0.08,-0.16
-5.56E+01,-4,5,0.16,-0.32
-5.56E+01,-6,7,0.24,-0.48
-5.56E+01,-8,10,0.4,-0.64
-5.55E+01,-9,15,0.72,-0.8
-5.55E+01,-7,18,1.04,-0.8
-5.55E+01,-2,19,1.28,-0.8
-5.55E+01,5,17,1.36,-0.4
-5.55E+01,13,13,1.36,0.08
-5.54E+01,22,5,1.04,0.48
-5.54E+01,31,-9,0.4,1.28
-5.54E+01,33,-22,-0.32,1.92
-5.54E+01,28,-34,-1.44,2.16
-5.54E+01,15,-38,-2.16,1.76
-5.53E+01,-5,-31,-2.48,0.88
-5.53E+01,-27,-15,-2.08,-0.32
-5.53E+01,-44,10,-0.72,-1.84
-5.53E+01,-43,33,0.8,-2.72
-5.53E+01,-27,47,2.32,-2.56
-5.52E+01,0,39,2.72,-1.28
-5.52E+01,28,19,2.16,0.32
-5.52E+01,46,-10,0.72,1.92
-5.52E+01,44,-34,-0.88,2.72
-5.52E+01,27,-48,-2.48,2.56
-5.51E+01,-1,-38,-2.8,1.28
-5.51E+01,-27,-17,-2.32,-0.32
-5.51E+01,-40,8,-0.8,-1.68
-5.51E+01,-35,21,0.24,-1.92
-5.51E+01,-21,25,0.88,-1.6
-5.50E+01,-11,17,0.72,-0.8
-5.50E+01,-5,9,0.4,-0.4
-5.50E+01,-1,1,0.08,-0.08
-5.50E+01,2,-5,-0.32,0.16
-5.50E+01,7,-12,-0.56,0.56
-5.49E+01,15,-21,-1.04,1.2
-5.49E+01,29,-26,-0.8,1.84
-5.49E+01,41,-16,0.08,2
-5.49E+01,37,9,1.92,0.96
-5.49E+01,11,41,3.28,-1.04
-5.48E+01,-36,60,3.04,-3.28
-5.48E+01,-65,36,0.32,-3.6
-5.48E+01,-48,-18,-2.88,-0.96
-5.48E+01,8,-62,-4.16,2.4
-5.48E+01,56,-57,-2.16,3.92
-5.47E+01,61,-13,1.12,2.56
-5.47E+01,26,34,3.28,-0.4
-5.47E+01,-20,56,3.2,-2.64
-5.47E+01,-43,42,1.36,-2.8
-5.47E+01,-43,15,-0.24,-2
-5.46E+01,-28,-6,-1.52,-0.64
-5.46E+01,-12,-17,-1.6,0.08
-5.46E+01,-2,-18,-1.36,0.56
-5.46E+01,3,-16,-1.04,0.72
-5.46E+01,3,-9,-0.56,0.48
-5.45E+01,2,-5,-0.32,0.24
-5.45E+01,1,-1,-0.08,0
-5.45E+01,0,1,0,-0.08
-5.45E+01,-1,2,0,-0.08
-5.45E+01,-2,2,0.08,-0.08
-5.44E+01,-1,2,0.08,-0.08
-5.44E+01,-1,4,0.16,-0.16
-5.44E+01,0,3,0.08,-0.16
-5.44E+01,0,2,0,-0.08
-5.44E+01,0,0,-0.08,0
-5.43E+01,0,-1,0,0.08
-5.43E+01,1,-2,-0.16,0.08
-5.43E+01,1,-3,-0.16,0.08
-5.43E+01,2,-3,-0.24,0.24
-5.43E+01,1,-4,-0.24,0.24
-5.42E+01,0,-3,-0.16,0.08
-5.42E+01,0,0,0,0
-5.42E+01,-1,1,0,-0.08
-5.42E+01,-3,6,0.24,-0.24
-5.42E+01,-3,12,0.72,-0.56
-5.41E+01,-1,17,1.28,-0.64
-5.41E+01,8,19,1.68,-0.32
-5.41E+01,25,11,1.68,0.4
-5.41E+01,44,-11,0.64,1.84
-5.41E+01,44,-35,-0.96,2.8
-5.40E+01,27,-47,-2.48,2.64
-5.40E+01,-2,-38,-2.88,1.28
-5.40E+01,-29,-16,-2.24,-0.32
-5.40E+01,-47,13,-0.64,-2
-5.40E+01,-43,36,0.88,-2.72
-5.39E+01,-25,46,2.4,-2.48
-5.39E+01,3,38,2.72,-1.2
-5.39E+01,30,16,2.08,0.4
-5.39E+01,46,-13,0.64,2.08
-5.39E+01,44,-35,-0.96,2.64
-5.38E+01,25,-46,-2.48,2.48
-5.38E+01,-3,-37,-2.8,1.2
-5.38E+01,-29,-16,-2.24,-0.4
-5.38E+01,-44,13,-0.64,-1.92
-5.38E+01,-32,23,0.56,-1.92
-5.37E+01,0,-1,-0.08,0.08
-5.37E+01,31,-22,-0.48,1.76
-5.37E+01,51,-13,0.8,2.24
-5.37E+01,30,37,3.68,-0.16
-5.37E+01,-37,76,4.08,-4
-5.36E+01,-81,40,0.08,-4.24
-5.36E+01,-40,-40,-4.32,0
-5.36E+01,43,-80,-4.24,4.24
-5.36E+01,77,-35,0.16,3.92
-5.36E+01,36,35,3.76,0
-5.35E+01,-24,64,3.68,-3.04
-5.35E+01,-52,42,1.2,-3.28
-5.35E+01,-43,10,-0.8,-1.76
-5.35E+01,-23,-12,-1.68,-0.32
-5.35E+01,-7,-17,-1.36,0.32
-5.34E+01,0,-12,-0.96,0.4
-5.34E+01,2,-4,-0.32,0.16
-5.34E+01,0,3,0.24,-0.08
-5.34E+01,0,6,0.48,-0.24
-5.34E+01,2,12,0.8,-0.4
-5.33E+01,8,12,1.12,-0.08
-5.33E+01,18,8,1.2,0.32
-5.33E+01,28,-2,0.72,1.04
-5.33E+01,32,-15,0,1.6
-5.33E+01,29,-25,-0.72,1.84
-5.32E+01,20,-29,-1.28,1.68
-5.32E+01,10,-27,-1.52,1.28
-5.32E+01,0,-21,-1.52,0.8
-5.32E+01,-5,-13,-1.2,0.24
-5.32E+01,-7,-8,-0.8,0
-5.31E+01,-9,-4,-0.64,-0.16
-5.31E+01,-9,-1,-0.48,-0.24
-5.31E+01,-9,1,-0.32,-0.32
-5.31E+01,-8,1,-0.16,-0.32
-5.31E+01,-8,2,-0.16,-0.32
-5.30E+01,-11,4,-0.08,-0.48
-5.30E+01,-13,7,0,-0.8
-5.30E+01,-16,10,0.24,-0.88
-5.30E+01,-17,17,0.56,-1.2
-5.30E+01,-16,23,0.96,-1.28
-5.29E+01,-10,26,1.44,-1.2
-5.29E+01,-2,27,1.92,-1.04
-5.29E+01,12,21,1.84,-0.24
-5.29E+01,27,6,1.44,0.64
-5.29E+01,36,-11,0.48,1.68
-5.28E+01,35,-25,-0.56,2.16
-5.28E+01,25,-34,-1.44,2.08
-5.28E+01,11,-31,-1.76,1.36
-5.28E+01,0,-22,-1.52,0.8
-5.28E+01,-5,-12,-1.2,0.24
-5.27E+01,-3,-6,-0.56,0
-5.27E+01,-1,-1,-0.08,-0.08
-5.27E+01,3,2,0.32,0
-5.27E+01,6,10,0.8,-0.08
-5.27E+01,4,23,1.76,-0.64
-5.26E+01,-16,42,2.4,-2.08
-5.26E+01,-46,47,1.68,-3.28
-5.26E+01,-63,16,-1.12,-2.64
-5.26E+01,-26,-47,-4.32,0.72
-5.26E+01,53,-81,-4,4.72
-5.25E+01,83,-22,1.28,3.6
-5.25E+01,10,69,5.28,-2.08
-5.25E+01,-82,73,2.32,-5.36
-5.25E+01,-64,-23,-4,-1.28
-5.25E+01,34,-88,-5.04,4.24
-5.24E+01,81,-43,-0.24,4.4
-5.24E+01,41,33,3.76,0.16
-5.24E+01,-22,64,3.76,-3.04
-5.24E+01,-48,42,1.2,-3.2
-5.24E+01,-42,13,-0.48,-1.84
-5.23E+01,-23,-6,-1.2,-0.56
-5.23E+01,-9,-8,-0.88,0
-5.23E+01,-3,-4,-0.4,0
-5.23E+01,2,2,0.16,0
-5.23E+01,5,7,0.64,0
-5.22E+01,16,7,1.12,0.32
-5.22E+01,33,-3,0.8,1.2
-5.22E+01,42,-24,-0.24,2.32
-5.22E+01,34,-42,-1.92,2.64
-5.22E+01,12,-43,-2.72,1.92
-5.21E+01,-17,-28,-2.72,0.4
-5.21E+01,-38,-3,-1.6,-1.12
-5.21E+01,-45,26,0,-2.48
-5.21E+01,-35,42,1.68,-2.64
-5.21E+01,-13,44,2.56,-1.92
-5.20E+01,16,30,2.72,-0.48
-5.20E+01,36,5,1.6,1.12
-5.20E+01,47,-24,0,2.4
-5.20E+01,37,-42,-1.76,2.72
-5.20E+01,14,-46,-2.72,2.08
-5.19E+01,-16,-31,-2.64,0.48
-5.19E+01,-38,-4,-1.68,-1.12
-5.19E+01,-47,24,0,-2.4
-5.19E+01,-36,44,1.76,-2.8
-5.19E+01,-12,47,2.64,-2.08
-5.18E+01,17,30,2.72,-0.48
-5.18E+01,39,2,1.52,1.2
-5.18E+01,48,-26,-0.16,2.56
-5.18E+01,35,-45,-2.08,2.72
-5.18E+01,11,-44,-2.8,1.84
-5.17E+01,-18,-28,-2.64,0.32
-5.17E+01,-39,-1,-1.52,-1.28
-5.17E+01,-46,25,0.24,-2.48
-5.17E+01,-35,44,1.84,-2.64
-5.17E+01,-10,35,2,-1.52
-5.16E+01,0,-1,0,0
-5.16E+01,10,-32,-2.08,1.36
-5.16E+01,42,-53,-2.24,3.28
-5.16E+01,68,-25,0.48,3.28
-5.16E+01,32,43,4.24,-0.4
-5.15E+01,-49,81,4,-4.48
-5.15E+01,-83,26,-0.88,-3.84
-5.15E+01,-19,-62,-5.2,1.44
-5.15E+01,70,-79,-3.12,5.2
-5.15E+01,71,3,2.72,2.32
-5.14E+01,-12,77,5.04,-3.12
-5.14E+01,-75,59,1.44,-4.56
-5.14E+01,-56,-13,-2.88,-1.44
-5.14E+01,4,-59,-3.92,2.16
-5.14E+01,43,-54,-2.24,3.28
-5.13E+01,48,-23,0,2.48
-5.13E+01,30,2,1.28,0.88
-5.13E+01,14,13,1.36,0
-5.13E+01,5,13,0.96,-0.24
-5.13E+01,1,5,0.4,-0.16
-5.12E+01,0,-1,-0.16,0
-5.12E+01,-1,-6,-0.56,0.24
-5.12E+01,-3,-11,-0.88,0.24
-5.12E+01,-10,-13,-1.28,0
-5.12E+01,-25,-6,-1.2,-0.56
-5.11E+01,-39,12,-0.4,-1.68
-5.11E+01,-40,31,0.8,-2.48
-5.11E+01,-26,45,2.24,-2.48
-5.11E+01,0,38,2.64,-1.28
-5.11E+01,25,19,2.24,0.16
-5.10E+01,42,-7,0.88,1.68
-5.10E+01,44,-31,-0.56,2.56
-5.10E+01,31,-45,-2.16,2.56
-5.10E+01,6,-41,-2.72,1.68
-5.10E+01,-21,-24,-2.48,0
-5.09E+01,-38,1,-1.28,-1.36
-5.09E+01,-39,21,0.08,-2
-5.09E+01,-26,29,0.96,-1.84
-5.09E+01,-14,24,1.04,-1.28
-5.09E+01,-5,17,0.88,-0.8
-5.08E+01,-1,13,0.64,-0.48
-5.08E+01,0,7,0.48,-0.32
-5.08E+01,1,4,0.24,-0.08
-5.08E+01,0,1,0,0
-5.08E+01,0,0,-0.08,0
-5.07E+01,0,-1,-0.08,0
-5.07E+01,0,-1,-0.16,0
-5.07E+01,0,-3,-0.16,0
-5.07E+01,0,-3,-0.24,0.08
-5.07E+01,1,-7,-0.4,0.16
-5.06E+01,0,-6,-0.48,0.32
-5.06E+01,3,-9,-0.56,0.4
-5.06E+01,4,-10,-0.56,0.48
-5.06E+01,6,-11,-0.56,0.64
-5.06E+01,7,-11,-0.56,0.64
-5.05E+01,8,-11,-0.48,0.64
-5.05E+01,10,-10,-0.48,0.72
-5.05E+01,10,-7,-0.24,0.56
-5.05E+01,10,-7,-0.24,0.72
-5.05E+01,11,-6,-0.08,0.64
-5.04E+01,10,-5,0,0.56
-5.04E+01,11,-4,0.08,0.56
-5.04E+01,10,-1,0.16,0.4
-5.04E+01,9,0,0.32,0.24
-5.04E+01,8,1,0.32,0.08
-5.03E+01,5,3,0.4,0.16
-5.03E+01,5,3,0.4,0
-5.03E+01,4,4,0.32,0
-5.03E+01,3,5,0.32,-0.08
-5.03E+01,3,4,0.24,-0.08
-5.02E+01,2,4,0.24,-0.08
-5.02E+01,0,3,0.16,-0.08
-5.02E+01,0,2,0.16,-0.08
-5.02E+01,0,1,0,-0.08
-5.02E+01,0,1,0,0
-5.01E+01,0,0,0,0
-5.01E+01,0,0,-0.08,0
-5.01E+01,0,0,0,0
-5.01E+01,0,-1,-0.08,0
-5.01E+01,0,-1,-0.08,0
-5.00E+01,0,-1,-0.08,0.08
-5.00E+01,-1,-2,-0.08,0
-5.00E+01,-1,-2,-0.16,0
-5.00E+01,0,-3,-0.16,0.08
-5.00E+01,0,-3,-0.24,0.08
-4.99E+01,-1,-3,-0.32,0
-4.99E+01,-1,-3,-0.24,0.08
-4.99E+01,-1,-3,-0.32,0
-4.99E+01,-2,-2,-0.32,0
-4.99E+01,-2,-3,-0.24,0
-4.98E+01,-4,-2,-0.32,0
-4.98E+01,-4,-1,-0.24,-0.08
-4.98E+01,-4,-2,-0.32,-0.08
-4.98E+01,-6,-2,-0.24,-0.16
-4.98E+01,-7,0,-0.24,-0.24
-4.97E+01,-6,0,-0.24,-0.32
-4.97E+01,-7,1,-0.16,-0.24
-4.97E+01,-8,2,-0.08,-0.4
-4.97E+01,-11,3,-0.08,-0.48
-4.97E+01,-12,6,0,-0.56
-4.96E+01,-13,8,0.16,-0.64
-4.96E+01,-14,11,0.24,-0.88
-4.96E+01,-12,12,0.48,-0.88
-4.96E+01,-10,14,0.56,-0.88
-4.96E+01,-8,15,0.8,-0.88
-4.95E+01,-5,17,0.88,-0.72
-4.95E+01,-2,17,1.12,-0.64
-4.95E+01,2,12,1.04,-0.32
-4.95E+01,6,10,0.96,-0.08
-4.95E+01,9,7,0.88,0
-4.94E+01,12,3,0.64,0.32
-4.94E+01,13,0,0.4,0.32
-4.94E+01,9,-1,0.08,0.32
-4.94E+01,6,-2,0.08,0.32
-4.94E+01,4,-1,0,0.16
-4.93E+01,1,0,0,0.08
-4.93E+01,-2,0,0,0
-4.93E+01,-3,1,-0.08,-0.16
-4.93E+01,-9,1,-0.24,-0.4
-4.93E+01,-13,1,-0.4,-0.48
-4.92E+01,-16,-3,-0.8,-0.48
-4.92E+01,-14,-11,-1.36,-0.08
-4.92E+01,-7,-22,-1.92,0.64
-4.92E+01,10,-34,-2.16,1.52
-4.92E+01,25,-38,-1.76,2.16
-4.91E+01,39,-29,-0.56,2.48
-4.91E+01,40,-11,0.56,1.84
-4.91E+01,31,13,1.92,0.48
-4.91E+01,7,30,2.48,-0.88
-4.91E+01,-15,41,2.24,-2
-4.90E+01,-30,34,1.36,-2.24
-4.90E+01,-34,21,0.32,-1.92
-4.90E+01,-29,8,-0.4,-1.28
-4.90E+01,-19,-4,-1.04,-0.48
-4.90E+01,-11,-8,-0.96,-0.08
-4.89E+01,-4,-9,-0.8,0.08
-4.89E+01,-2,-6,-0.4,0.08
-4.89E+01,0,-2,-0.16,0
-4.89E+01,0,1,0,-0.08
-4.89E+01,1,2,0.24,-0.08
-4.88E+01,3,7,0.56,-0.08
-4.88E+01,7,8,0.8,0
-4.88E+01,13,7,0.88,0.16
-4.88E+01,22,0,0.72,0.64
-4.88E+01,25,-8,0.24,1.12
-4.87E+01,26,-16,-0.24,1.28
-4.87E+01,22,-21,-0.72,1.6
-4.87E+01,15,-22,-1.12,1.36
-4.87E+01,9,-19,-1.12,0.96
-4.87E+01,4,-17,-1.04,0.72
-4.86E+01,-1,-12,-0.8,0.32
