Model,DPO4034B,,,
4.00E-02,40,-41,-1.44,2.8
6.00E-02,47,-18,0.24,2.16
8.00E-02,33,10,1.92,0.72
1.00E-01,10,32,2.56,-0.72
1.20E-01,-16,42,2.48,-2.08
1.40E-01,-32,36,1.44,-2.32
1.60E-01,-38,21,0.16,-2.08
1.80E-01,-32,4,-0.72,-1.12
2.00E-01,-21,-11,-1.52,-0.24
2.20E-01,-8,-20,-1.76,0.48
2.40E-01,3,-26,-1.68,0.96
2.60E-01,10,-22,-1.36,1.12
2.80E-01,13,-19,-0.88,1.2
3.00E-01,15,-15,-0.64,1.12
3.20E-01,13,-10,-0.32,0.72
3.40E-01,11,-7,-0.16,0.64
3.60E-01,8,-4,-0.08,0.48
3.80E-01,7,-3,0,0.4
4.00E-01,4,-1,0,0.16
4.20E-01,1,-1,0,0
4.40E-01,-1,0,-0.08,0
4.60E-01,-1,0,-0.08,-0.08
4.80E-01,-2,0,0,-0.08
5.00E-01,-4,1,-0.08,-0.08
5.20E-01,-6,3,0,-0.32
5.40E-01,-9,5,0,-0.48
5.60E-01,-11,8,0.16,-0.64
5.80E-01,-12,10,0.32,-0.64
6.00E-01,-11,12,0.48,-0.72
6.20E-01,-9,13,0.56,-0.64
6.40E-01,-8,14,0.64,-0.72
6.60E-01,-5,15,0.88,-0.64
6.80E-01,-2,15,0.96,-0.48
7.00E-01,1,11,0.8,-0.32
7.20E-01,4,9,0.8,-0.16
7.40E-01,7,7,0.64,0
7.60E-01,9,5,0.56,0.08
7.80E-01,9,3,0.48,0.24
8.00E-01,10,0,0.32,0.24
8.20E-01,9,-1,0.08,0.32
8.40E-01,7,-1,0.08,0.24
8.60E-01,5,-2,0,0.16
8.80E-01,5,-2,0,0.24
9.00E-01,2,-1,0,0.24
9.20E-01,1,-1,-0.08,0
9.40E-01,0,0,0,0
9.60E-01,0,0,0,0
9.80E-01,-1,1,0,-0.08
1.00E+00,-1,1,-0.08,-0.08
1.02E+00,-3,0,0,-0.08
1.04E+00,-3,1,0,-0.16
1.06E+00,-3,1,-0.08,-0.16
1.08E+00,-4,0,-0.16,-0.16
1.10E+00,-4,1,-0.08,-0.16
1.12E+00,-3,0,-0.08,-0.08
1.14E+00,-2,0,-0.08,-0.08
1.16E+00,-1,0,-0.08,-0.08
1.18E+00,0,0,-0.08,-0.08
1.20E+00,0,0,0,0
1.22E+00,1,0,0,0
1.24E+00,2,-1,0,0.08
1.26E+00,3,-1,0,0.08
1.28E+00,6,-1,0,0.24
1.30E+00,10,-3,0,0.48
1.32E+00,13,-6,-0.08,0.72
1.34E+00,15,-10,-0.08,0.8
1.36E+00,17,-13,-0.4,1.04
1.38E+00,15,-16,-0.72,1.04
1.40E+00,11,-18,-0.96,1.04
1.42E+00,8,-19,-1.04,0.88
1.44E+00,3,-19,-1.2,0.8
1.46E+00,-2,-16,-1.28,0.4
1.48E+00,-7,-11,-1.2,0.08
1.50E+00,-12,-6,-1.04,-0.16
1.52E+00,-16,-3,-0.72,-0.4
1.54E+00,-16,2,-0.48,-0.72
1.56E+00,-17,5,-0.16,-0.72
1.58E+00,-15,9,0,-0.8
1.60E+00,-14,10,0.16,-0.8
1.62E+00,-12,12,0.48,-0.8
1.64E+00,-8,11,0.4,-0.72
1.66E+00,-7,11,0.48,-0.64
1.68E+00,-5,9,0.32,-0.48
1.70E+00,-4,9,0.48,-0.4
1.72E+00,-3,7,0.4,-0.32
1.74E+00,-1,6,0.48,-0.32
1.76E+00,-1,7,0.4,-0.32
1.78E+00,0,5,0.4,-0.16
1.80E+00,0,4,0.32,-0.16
1.82E+00,1,3,0.24,-0.08
1.84E+00,1,4,0.4,-0.08
1.86E+00,2,5,0.4,0
1.88E+00,3,3,0.24,0
1.90E+00,5,3,0.4,0
1.92E+00,7,2,0.4,0.08
1.94E+00,7,1,0.32,0.08
1.96E+00,7,0,0.24,0.24
1.98E+00,7,-1,0.24,0.24
2.00E+00,7,-2,0.08,0.32
2.02E+00,7,-2,0.08,0.4
2.04E+00,6,-2,0.08,0.32
2.06E+00,6,-2,0,0.24
2.08E+00,6,-3,0,0.32
2.10E+00,3,-2,0,0.16
2.12E+00,2,-1,-0.08,0.08
2.14E+00,0,0,0,0
2.16E+00,-1,1,0,-0.08
2.18E+00,-1,1,-0.08,-0.08
2.20E+00,-3,1,-0.08,-0.16
2.22E+00,-4,2,-0.08,-0.24
2.24E+00,-9,3,-0.08,-0.4
2.26E+00,-11,1,-0.24,-0.48
2.28E+00,-13,2,-0.4,-0.48
2.30E+00,-12,-2,-0.56,-0.32
2.32E+00,-10,-4,-0.8,-0.08
2.34E+00,-8,-8,-0.96,0
2.36E+00,-5,-15,-1.12,0.24
2.38E+00,0,-17,-1.2,0.56
2.40E+00,5,-18,-1.12,0.8
2.42E+00,9,-18,-0.96,0.96
2.44E+00,13,-18,-0.8,1.2
2.46E+00,14,-16,-0.56,1.04
2.48E+00,15,-11,-0.32,0.88
2.50E+00,15,-7,-0.08,0.64
2.52E+00,13,-5,0,0.56
2.54E+00,11,-3,0.08,0.4
2.56E+00,9,-2,0.16,0.32
2.58E+00,6,-1,0.08,0.24
2.60E+00,4,0,0,0
2.62E+00,1,0,0,0
2.64E+00,0,0,-0.08,0
2.66E+00,-1,0,-0.08,0
2.68E+00,-1,0,-0.08,-0.08
2.70E+00,-2,0,-0.16,-0.16
2.72E+00,-5,0,-0.16,-0.08
2.74E+00,-6,0,-0.16,-0.16
2.76E+00,-8,1,-0.16,-0.32
2.78E+00,-10,3,-0.16,-0.48
2.80E+00,-12,5,-0.08,-0.64
2.82E+00,-12,8,0.16,-0.8
2.84E+00,-13,10,0.16,-0.8
2.86E+00,-10,11,0.32,-0.72
2.88E+00,-10,11,0.48,-0.72
2.90E+00,-7,11,0.4,-0.64
2.92E+00,-6,11,0.48,-0.64
2.94E+00,-4,11,0.48,-0.48
2.96E+00,-2,10,0.56,-0.48
2.98E+00,-1,8,0.56,-0.4
3.00E+00,0,7,0.48,-0.24
3.02E+00,0,4,0.24,-0.08
3.04E+00,0,2,0.16,0
3.06E+00,2,1,0.16,-0.08
3.08E+00,0,0,0,0
3.10E+00,0,0,-0.08,0
3.12E+00,-1,0,-0.08,0
3.14E+00,-1,-1,-0.08,0.08
3.16E+00,-1,-2,-0.16,0
3.18E+00,-2,-5,-0.32,0.16
3.20E+00,0,-8,-0.56,0.24
3.22E+00,1,-10,-0.64,0.4
3.24E+00,4,-14,-0.72,0.64
3.26E+00,6,-17,-0.88,0.8
3.28E+00,13,-19,-0.88,1.2
3.30E+00,17,-19,-0.72,1.28
3.32E+00,23,-15,-0.32,1.28
3.34E+00,23,-9,0,1.2
3.36E+00,25,-5,0.48,0.96
3.38E+00,19,7,1.12,0.4
3.40E+00,12,15,1.44,-0.08
3.42E+00,2,22,1.68,-0.72
3.44E+00,-9,27,1.68,-1.28
3.46E+00,-18,27,1.2,-1.6
3.48E+00,-25,24,0.8,-1.76
3.50E+00,-29,16,0.08,-1.52
3.52E+00,-26,7,-0.4,-1.12
3.54E+00,-21,-3,-1.04,-0.48
3.56E+00,-14,-11,-1.28,-0.08
3.58E+00,-6,-15,-1.44,0.4
3.60E+00,2,-21,-1.36,0.72
3.62E+00,8,-19,-1.2,0.88
3.64E+00,11,-18,-0.88,1.04
3.66E+00,12,-16,-0.72,0.96
3.68E+00,14,-13,-0.32,0.88
3.70E+00,12,-9,-0.24,0.64
3.72E+00,10,-6,-0.08,0.56
3.74E+00,9,-4,-0.08,0.48
3.76E+00,8,-3,0,0.4
3.78E+00,6,-3,0,0.32
3.80E+00,3,-1,0,0.16
3.82E+00,2,-1,0,0
3.84E+00,0,-1,0,0
3.86E+00,0,-1,-0.08,0
3.88E+00,-1,0,-0.08,0
3.90E+00,-2,0,-0.08,-0.08
3.92E+00,-3,1,-0.08,-0.16
3.94E+00,-6,1,-0.08,-0.32
3.96E+00,-9,4,-0.08,-0.48
3.98E+00,-11,7,0,-0.64
4.00E+00,-14,10,0.08,-0.88
4.02E+00,-15,13,0.4,-1.04
4.04E+00,-13,17,0.72,-1.2
4.06E+00,-12,19,0.96,-1.12
4.08E+00,-6,22,1.2,-0.96
4.10E+00,1,21,1.68,-0.72
4.12E+00,11,18,1.6,-0.16
4.14E+00,23,7,1.28,0.48
4.16E+00,33,-8,0.56,1.52
4.18E+00,37,-24,-0.32,2.08
4.20E+00,30,-38,-1.6,2.32
4.22E+00,13,-40,-2.4,1.84
4.24E+00,-12,-31,-2.64,0.64
4.26E+00,-33,-8,-1.84,-0.88
4.28E+00,-46,19,-0.24,-2.32
4.30E+00,-40,39,1.36,-2.72
4.32E+00,-18,46,2.56,-2.24
4.34E+00,10,33,2.8,-0.8
4.36E+00,34,10,1.84,0.8
4.38E+00,46,-18,0.24,2.24
4.40E+00,39,-38,-1.44,2.72
4.42E+00,19,-45,-2.4,2.24
4.44E+00,-8,-34,-2.72,0.88
4.46E+00,-30,-12,-1.92,-0.48
4.48E+00,-41,12,-0.64,-1.84
4.50E+00,-31,23,0.4,-1.92
4.52E+00,-19,24,0.96,-1.44
4.54E+00,-9,16,0.88,-0.96
4.56E+00,-5,10,0.64,-0.56
4.58E+00,-1,5,0.32,-0.16
4.60E+00,0,0,0,0
4.62E+00,1,-3,-0.16,0.08
4.64E+00,2,-7,-0.48,0.24
4.66E+00,4,-12,-0.64,0.64
4.68E+00,12,-19,-1.04,1.04
4.70E+00,20,-22,-0.88,1.44
4.72E+00,28,-19,-0.32,1.76
4.74E+00,31,-11,0.24,1.44
4.76E+00,27,3,1.28,0.72
4.78E+00,16,19,1.84,-0.16
4.80E+00,0,30,2.16,-1.12
4.82E+00,-17,36,1.92,-1.84
4.84E+00,-29,30,1.2,-2.08
4.86E+00,-34,20,0.16,-1.84
4.88E+00,-31,6,-0.56,-1.28
4.90E+00,-23,-7,-1.36,-0.56
4.92E+00,-11,-16,-1.52,0.08
4.94E+00,-3,-20,-1.6,0.48
4.96E+00,4,-22,-1.36,0.88
4.98E+00,9,-18,-0.88,0.96
5.00E+00,11,-16,-0.8,0.96
5.02E+00,11,-12,-0.48,0.88
5.04E+00,10,-9,-0.32,0.56
5.06E+00,7,-6,-0.24,0.48
5.08E+00,6,-6,-0.16,0.4
5.10E+00,6,-3,-0.16,0.32
5.12E+00,5,-3,-0.08,0.32
5.14E+00,6,-2,-0.08,0.24
5.16E+00,6,-2,0,0.24
5.18E+00,5,-2,0,0.24
5.20E+00,5,-2,0.08,0.24
5.22E+00,6,-1,0.08,0.32
5.24E+00,6,-1,0.08,0.32
5.26E+00,7,1,0.24,0.16
5.28E+00,7,1,0.24,0.16
5.30E+00,8,3,0.4,0.08
5.32E+00,6,5,0.56,0
5.34E+00,5,7,0.72,-0.08
5.36E+00,3,10,0.88,-0.24
5.38E+00,0,12,0.8,-0.32
5.40E+00,-3,13,0.72,-0.56
5.42E+00,-5,13,0.72,-0.56
5.44E+00,-6,11,0.72,-0.64
5.46E+00,-8,11,0.48,-0.8
5.48E+00,-7,9,0.32,-0.56
5.50E+00,-7,6,0.16,-0.4
5.52E+00,-4,4,0.08,-0.32
5.54E+00,-3,2,0.08,-0.16
5.56E+00,-1,0,0,0
5.58E+00,0,-1,0,0
5.60E+00,1,-1,-0.08,0
5.62E+00,2,-1,-0.08,0.16
5.64E+00,3,-3,-0.16,0.16
5.66E+00,4,-4,-0.16,0.4
5.68E+00,4,-6,-0.24,0.4
5.70E+00,5,-7,-0.32,0.4
5.72E+00,5,-8,-0.4,0.56
5.74E+00,6,-9,-0.4,0.56
5.76E+00,4,-8,-0.48,0.4
5.78E+00,4,-8,-0.4,0.32
5.80E+00,1,-6,-0.32,0.24
5.82E+00,1,-3,-0.24,0.08
5.84E+00,-1,-1,-0.08,0
5.86E+00,0,0,0,0
5.88E+00,-1,2,0.16,-0.08
5.90E+00,-2,5,0.16,-0.24
5.92E+00,-2,9,0.48,-0.4
5.94E+00,-7,14,0.72,-0.72
5.96E+00,-13,17,0.8,-1.04
5.98E+00,-19,19,0.56,-1.36
6.00E+00,-23,15,0.16,-1.36
6.02E+00,-26,10,-0.24,-1.2
6.04E+00,-25,0,-0.8,-0.88
6.06E+00,-18,-11,-1.52,-0.24
6.08E+00,-7,-22,-1.84,0.48
6.10E+00,6,-31,-2,1.28
6.12E+00,17,-31,-1.6,1.68
6.14E+00,25,-26,-0.96,1.84
6.16E+00,29,-17,-0.24,1.6
6.18E+00,25,-8,0.32,1.2
6.20E+00,21,1,0.8,0.72
6.22E+00,13,7,0.96,0.16
6.24E+00,7,10,0.96,-0.08
6.26E+00,3,11,0.96,-0.24
6.28E+00,0,10,0.64,-0.32
6.30E+00,-1,6,0.48,-0.16
6.32E+00,-1,2,0.16,-0.16
6.34E+00,0,0,0,0
6.36E+00,1,-1,-0.16,0
6.38E+00,0,-3,-0.24,0.08
6.40E+00,1,-5,-0.4,0.16
6.42E+00,0,-8,-0.72,0.32
6.44E+00,-2,-11,-0.8,0.16
6.46E+00,-7,-11,-1.04,0.08
6.48E+00,-12,-8,-1.12,-0.16
6.50E+00,-19,-2,-0.96,-0.56
6.52E+00,-27,8,-0.32,-1.12
6.54E+00,-28,18,0.24,-1.6
6.56E+00,-27,27,0.96,-1.84
6.58E+00,-18,32,1.76,-1.68
6.60E+00,-3,32,2.08,-1.28
6.62E+00,14,21,2.08,-0.32
6.64E+00,29,6,1.44,0.72
6.66E+00,40,-15,0.32,1.84
6.68E+00,38,-31,-0.8,2.4
6.70E+00,25,-42,-2.16,2.32
6.72E+00,2,-38,-2.64,1.44
6.74E+00,-22,-22,-2.4,0
6.76E+00,-40,4,-1.2,-1.44
6.78E+00,-44,27,0.32,-2.56
6.80E+00,-32,43,1.92,-2.64
6.82E+00,-8,42,2.72,-1.76
6.84E+00,19,26,2.56,-0.24
6.86E+00,37,0,1.36,1.2
6.88E+00,46,-24,-0.16,2.4
6.90E+00,34,-43,-1.76,2.64
6.92E+00,12,-43,-2.56,2
6.94E+00,-14,-30,-2.64,0.56
6.96E+00,-31,-8,-1.76,-0.8
6.98E+00,-40,14,-0.4,-1.84
7.00E+00,-34,27,0.64,-2.08
7.02E+00,-22,33,1.52,-1.92
7.04E+00,-10,30,1.76,-1.28
7.06E+00,3,21,1.6,-0.64
7.08E+00,11,13,1.28,-0.16
7.10E+00,14,6,0.88,0.24
7.12E+00,15,0,0.56,0.56
7.14E+00,14,-3,0.16,0.56
7.16E+00,12,-4,0,0.48
7.18E+00,7,-4,0,0.32
7.20E+00,5,-4,-0.08,0.4
7.22E+00,3,-3,-0.08,0.16
7.24E+00,1,-1,-0.08,0
7.26E+00,-1,1,0,0
7.28E+00,-1,0,0,-0.08
7.30E+00,-3,0,0,0
7.32E+00,-3,2,0,-0.24
7.34E+00,-6,4,0,-0.32
7.36E+00,-7,3,0,-0.32
7.38E+00,-8,3,-0.08,-0.4
7.40E+00,-8,1,-0.16,-0.24
7.42E+00,-9,0,-0.24,-0.32
7.44E+00,-9,-1,-0.32,-0.24
7.46E+00,-8,-2,-0.4,-0.08
7.48E+00,-6,-3,-0.48,-0.08
7.50E+00,-5,-4,-0.56,0
7.52E+00,-6,-6,-0.64,0.08
7.54E+00,-2,-8,-0.8,0.08
7.56E+00,-1,-10,-0.8,0.32
7.58E+00,1,-12,-0.72,0.4
7.60E+00,3,-13,-0.8,0.48
7.62E+00,6,-15,-0.8,0.72
7.64E+00,10,-15,-0.8,0.88
7.66E+00,14,-17,-0.8,1.12
7.68E+00,19,-16,-0.48,1.2
7.70E+00,22,-14,-0.24,1.2
7.72E+00,24,-8,0.16,1.12
7.74E+00,23,1,0.8,0.72
7.76E+00,17,12,1.44,0.16
7.78E+00,7,24,1.92,-0.48
7.80E+00,-10,35,2,-1.6
7.82E+00,-28,37,1.6,-2.24
7.84E+00,-40,29,0.56,-2.32
7.86E+00,-41,9,-0.72,-1.76
7.88E+00,-29,-16,-2.16,-0.32
7.90E+00,-3,-38,-2.88,1.28
7.92E+00,27,-48,-2.56,2.64
7.94E+00,49,-36,-0.88,2.96
7.96E+00,48,-8,1.04,1.92
7.98E+00,26,26,2.64,0
8.00E+00,-12,50,3.12,-2.16
8.02E+00,-40,48,2,-3.04
8.04E+00,-52,24,-0.08,-2.56
8.06E+00,-37,-10,-2.16,-0.72
8.08E+00,-9,-38,-2.96,0.96
8.10E+00,22,-49,-2.72,2.48
8.12E+00,42,-38,-1.12,2.8
8.14E+00,44,-15,0.4,2.08
8.16E+00,31,10,1.84,0.72
8.18E+00,9,27,2.32,-0.56
8.20E+00,-10,37,2.24,-1.68
8.22E+00,-23,33,1.6,-1.92
8.24E+00,-31,24,0.56,-1.84
8.26E+00,-29,12,-0.08,-1.44
8.28E+00,-24,3,-0.56,-0.88
8.30E+00,-16,-5,-1.04,-0.32
8.32E+00,-9,-9,-1.12,0
8.34E+00,-5,-12,-1.04,0.16
8.36E+00,-1,-12,-0.96,0.4
8.38E+00,2,-10,-0.72,0.4
8.40E+00,3,-9,-0.48,0.32
8.42E+00,2,-6,-0.32,0.24
8.44E+00,1,-3,-0.24,0.16
8.46E+00,1,-2,-0.16,0.08
8.48E+00,0,-1,0,0
8.50E+00,0,1,0,-0.08
8.52E+00,-1,1,0,-0.08
8.54E+00,-1,2,0,-0.08
8.56E+00,-1,5,0.24,-0.24
8.58E+00,-2,7,0.4,-0.32
8.60E+00,-1,9,0.56,-0.4
8.62E+00,0,9,0.56,-0.32
8.64E+00,1,7,0.64,-0.16
8.66E+00,3,7,0.64,-0.08
8.68E+00,5,7,0.64,-0.08
8.70E+00,8,4,0.64,0.08
8.72E+00,9,4,0.56,0.24
8.74E+00,13,0,0.32,0.4
8.76E+00,13,-3,0.16,0.48
8.78E+00,12,-4,0.08,0.56
8.80E+00,13,-6,0,0.64
8.82E+00,14,-9,-0.24,0.88
8.84E+00,14,-11,-0.32,0.8
8.86E+00,12,-13,-0.56,0.8
8.88E+00,10,-14,-0.56,0.72
8.90E+00,8,-14,-0.72,0.72
8.92E+00,6,-15,-0.88,0.72
8.94E+00,4,-16,-1.04,0.72
8.96E+00,-1,-15,-1.2,0.4
8.98E+00,-7,-12,-1.12,0.24
9.00E+00,-11,-9,-1.04,-0.08
9.02E+00,-17,-4,-0.88,-0.48
9.04E+00,-25,5,-0.4,-1.04
9.06E+00,-28,14,0,-1.44
9.08E+00,-28,25,0.72,-1.84
9.10E+00,-21,33,1.52,-1.84
9.12E+00,-8,34,2.08,-1.44
9.14E+00,10,26,2.24,-0.48
9.16E+00,29,9,1.76,0.64
9.18E+00,45,-15,0.4,2.08
9.20E+00,42,-36,-1.12,2.56
9.22E+00,23,-47,-2.48,2.48
9.24E+00,-5,-36,-2.8,1.04
9.26E+00,-31,-15,-2.24,-0.48
9.28E+00,-46,15,-0.64,-2.08
9.30E+00,-43,36,0.96,-2.72
9.32E+00,-23,46,2.48,-2.48
9.34E+00,4,36,2.72,-1.04
9.36E+00,30,15,2.08,0.4
9.38E+00,46,-13,0.56,2
9.40E+00,42,-36,-0.96,2.64
9.42E+00,24,-46,-2.4,2.4
9.44E+00,-2,-37,-2.8,1.2
9.46E+00,-28,-16,-2.24,-0.32
9.48E+00,-44,10,-0.8,-1.76
9.50E+00,-42,32,0.72,-2.64
9.52E+00,-26,43,2.08,-2.48
9.54E+00,-5,33,2.24,-1.36
9.56E+00,9,18,1.6,-0.24
9.58E+00,13,7,0.88,0.16
9.60E+00,12,2,0.56,0.32
9.62E+00,10,-1,0.24,0.4
9.64E+00,8,-2,0.08,0.32
9.66E+00,6,-2,0,0.24
9.68E+00,4,-2,0,0.16
9.70E+00,2,-1,0,0
9.72E+00,0,0,0,0
9.74E+00,0,0,0,-0.08
9.76E+00,-1,0,0,0
9.78E+00,-1,0,-0.08,-0.08
9.80E+00,-3,0,-0.08,-0.08
9.82E+00,-2,1,-0.08,-0.08
9.84E+00,-4,1,-0.08,-0.16
9.86E+00,-6,1,-0.08,-0.16
9.88E+00,-5,0,-0.16,-0.16
9.90E+00,-6,1,-0.24,-0.24
9.92E+00,-5,0,-0.16,-0.16
9.94E+00,-4,-1,-0.24,-0.16
9.96E+00,-4,-1,-0.24,-0.08
9.98E+00,-5,-3,-0.32,-0.08
1.00E+01,-6,-3,-0.4,-0.08
1.00E+01,-6,-5,-0.64,0
1.00E+01,-4,-7,-0.72,0.16
1.01E+01,-3,-10,-0.8,0.16
1.01E+01,0,-12,-0.88,0.48
1.01E+01,2,-14,-0.88,0.56
1.01E+01,6,-16,-0.88,0.72
1.01E+01,10,-17,-0.88,0.96
1.02E+01,16,-19,-0.8,1.12
1.02E+01,19,-15,-0.48,1.28
1.02E+01,21,-11,-0.08,1.12
1.02E+01,22,-8,0.16,0.96
1.02E+01,20,-1,0.56,0.72
1.03E+01,16,6,0.96,0.32
1.03E+01,10,12,1.2,-0.08
1.03E+01,2,18,1.36,-0.48
1.03E+01,-3,22,1.36,-0.88
1.03E+01,-10,21,1.12,-1.12
1.04E+01,-14,21,0.88,-1.2
1.04E+01,-17,17,0.56,-1.12
1.04E+01,-17,13,0.16,-1.04
1.04E+01,-17,9,-0.08,-0.88
1.04E+01,-17,5,-0.24,-0.72
1.05E+01,-15,1,-0.48,-0.56
1.05E+01,-11,-2,-0.64,-0.32
1.05E+01,-9,-6,-0.72,-0.08
1.05E+01,-7,-8,-0.8,0
1.05E+01,-4,-11,-0.96,0.16
1.06E+01,-1,-13,-1.04,0.4
1.06E+01,3,-15,-0.96,0.56
1.06E+01,7,-18,-0.96,0.8
1.06E+01,11,-20,-0.96,1.04
1.06E+01,17,-20,-0.88,1.28
1.07E+01,23,-18,-0.48,1.28
1.07E+01,25,-12,0,1.28
1.07E+01,27,-4,0.64,1.12
1.07E+01,22,8,1.44,0.48
1.07E+01,12,23,1.92,-0.4
1.08E+01,-8,37,2.32,-1.44
1.08E+01,-28,40,1.84,-2.48
1.08E+01,-44,31,0.56,-2.64
1.08E+01,-43,7,-0.96,-1.76
1.08E+01,-27,-24,-2.64,-0.08
1.09E+01,7,-49,-3.12,2
1.09E+01,38,-50,-2.16,3.12
1.09E+01,54,-27,-0.08,2.8
1.09E+01,40,11,2.16,0.96
1.09E+01,8,41,3.12,-1.2
1.10E+01,-28,52,2.64,-2.8
1.10E+01,-49,36,0.88,-2.88
1.10E+01,-43,8,-0.88,-1.92
1.10E+01,-25,-19,-2.16,-0.16
1.10E+01,-2,-33,-2.56,1.04
1.11E+01,16,-35,-2,1.84
1.11E+01,25,-29,-1.2,1.84
1.11E+01,25,-18,-0.32,1.6
1.11E+01,20,-9,0,0.96
1.11E+01,15,-3,0.08,0.64
1.12E+01,10,-1,0.24,0.4
1.12E+01,3,0,0.08,0.08
1.12E+01,-1,-1,-0.08,-0.08
1.12E+01,-3,0,-0.16,-0.08
1.12E+01,-7,1,-0.24,-0.16
1.13E+01,-13,2,-0.24,-0.48
1.13E+01,-20,8,-0.08,-0.96
1.13E+01,-26,17,0.24,-1.44
1.13E+01,-25,28,1.12,-1.84
1.13E+01,-16,34,1.84,-1.76
1.14E+01,0,32,2.24,-1.2
1.14E+01,20,19,2.16,0
1.14E+01,39,-3,1.12,1.44
1.14E+01,46,-28,-0.32,2.56
1.14E+01,34,-45,-2,2.72
1.15E+01,9,-44,-2.88,1.84
1.15E+01,-22,-27,-2.64,0.16
1.15E+01,-42,2,-1.28,-1.52
1.15E+01,-48,29,0.32,-2.64
1.15E+01,-33,48,2.08,-2.72
1.16E+01,-5,44,2.8,-1.68
1.16E+01,24,23,2.48,0
1.16E+01,44,-6,1.04,1.68
1.16E+01,47,-32,-0.64,2.72
1.16E+01,31,-48,-2.32,2.72
1.17E+01,3,-41,-2.88,1.52
1.17E+01,-25,-21,-2.56,-0.08
1.17E+01,-44,9,-0.88,-1.84
1.17E+01,-44,32,0.56,-2.72
1.17E+01,-28,45,2.16,-2.56
1.18E+01,-4,36,2.4,-1.36
1.18E+01,14,21,2,-0.16
1.18E+01,22,6,1.28,0.48
1.18E+01,27,-7,0.4,1.12
1.18E+01,24,-12,-0.08,1.28
1.19E+01,20,-15,-0.4,1.2
1.19E+01,14,-16,-0.64,1.04
1.19E+01,9,-14,-0.64,0.72
1.19E+01,6,-10,-0.64,0.56
1.19E+01,3,-8,-0.48,0.48
1.20E+01,2,-6,-0.4,0.24
1.20E+01,1,-3,-0.32,0.16
1.20E+01,0,-1,-0.08,0
1.20E+01,0,0,0,0
1.20E+01,0,1,0,-0.08
1.21E+01,-1,2,0,0
1.21E+01,-1,1,0.08,-0.08
1.21E+01,-1,2,0.08,-0.08
1.21E+01,-1,3,0.16,-0.24
1.21E+01,-2,4,0.16,-0.32
1.22E+01,-2,4,0.24,-0.32
1.22E+01,-1,4,0.24,-0.24
1.22E+01,-2,2,0.16,-0.24
1.22E+01,-1,2,0,-0.08
1.22E+01,-1,1,0.08,-0.08
1.23E+01,0,-1,0,0.08
1.23E+01,0,-1,0,0
1.23E+01,0,-2,-0.08,0
1.23E+01,1,-1,-0.08,0
1.23E+01,1,-2,-0.08,0.08
1.24E+01,2,-2,-0.16,0.16
1.24E+01,1,-3,-0.16,0.16
1.24E+01,1,-3,-0.32,0.16
1.24E+01,1,-2,-0.08,0.08
1.24E+01,0,-1,-0.08,0
1.25E+01,0,0,0,0
1.25E+01,-1,1,0,0
1.25E+01,-1,2,0.08,-0.16
1.25E+01,-2,5,0.24,-0.32
1.25E+01,-5,10,0.48,-0.48
1.26E+01,-9,13,0.56,-0.72
1.26E+01,-16,17,0.56,-1.04
1.26E+01,-22,15,0.4,-1.28
1.26E+01,-26,11,0,-1.36
1.26E+01,-27,4,-0.72,-1.04
1.27E+01,-23,-10,-1.6,-0.4
1.27E+01,-9,-25,-2.24,0.48
1.27E+01,11,-38,-2.4,1.68
1.27E+01,29,-39,-1.76,2.4
1.27E+01,42,-27,-0.56,2.48
1.28E+01,40,-7,0.88,1.6
1.28E+01,25,18,2.16,0.24
1.28E+01,1,36,2.56,-1.28
1.28E+01,-22,42,2.16,-2.16
1.28E+01,-36,32,0.96,-2.4
1.29E+01,-37,15,-0.16,-1.76
1.29E+01,-30,-1,-1.12,-0.96
1.29E+01,-17,-14,-1.6,-0.08
1.29E+01,-5,-21,-1.68,0.56
1.29E+01,5,-23,-1.44,0.88
1.30E+01,9,-19,-1.12,0.88
1.30E+01,10,-15,-0.72,0.88
1.30E+01,9,-11,-0.48,0.72
1.30E+01,6,-6,-0.24,0.4
1.30E+01,2,-3,-0.08,0.16
1.31E+01,0,0,0,0
1.31E+01,-1,1,0,-0.08
1.31E+01,-2,2,0.08,-0.08
1.31E+01,-3,3,0,-0.24
1.31E+01,-5,6,0.08,-0.24
1.32E+01,-5,9,0.32,-0.48
1.32E+01,-6,10,0.48,-0.64
1.32E+01,-6,12,0.64,-0.56
1.32E+01,-4,13,0.64,-0.48
1.32E+01,-3,12,0.72,-0.48
1.33E+01,-1,10,0.64,-0.4
1.33E+01,2,7,0.56,-0.16
1.33E+01,2,5,0.48,-0.16
1.33E+01,2,4,0.48,-0.08
1.33E+01,2,3,0.16,-0.08
1.34E+01,2,2,0.24,0
1.34E+01,2,2,0.16,0
1.34E+01,2,2,0.16,0
1.34E+01,3,0,0.08,0
1.34E+01,2,0,0.08,0.08
1.35E+01,4,1,0.16,0.08
1.35E+01,3,1,0.16,0
1.35E+01,6,0,0.16,0.16
1.35E+01,7,0,0.24,0.24
1.35E+01,9,-1,0.08,0.32
1.36E+01,11,-3,0.08,0.48
1.36E+01,15,-6,0,0.64
1.36E+01,19,-11,-0.16,1.04
1.36E+01,20,-18,-0.64,1.44
1.36E+01,17,-24,-1.2,1.44
1.37E+01,12,-28,-1.6,1.28
1.37E+01,0,-27,-1.92,0.96
1.37E+01,-14,-20,-2,0.16
